"","ACTIONID","Count","predict","group","district","town"
"3651","DVP0158563",1,1.34096666666667,1,"萬華區","興德里"
"3652","DVP0158650",1,1.50326507936508,1,"南港區","百福里"
"3653","DVP0158660",1,1.30731731601732,1,"大安區","住安里"
"3654","DVP0158732",1,1.39470223469341,1,"內湖區","瑞陽里"
"3655","DVP0158874",1,1.39037366522367,1,"萬華區","銘德里"
"3656","DVP0158971",1,1.1568,1,"士林區","葫蘆里"
"3657","DVP0158980",1,1.07836666666667,1,"南港區","仁福里"
"3658","DVP0159088",1,1.03736666666667,1,"中山區","聚盛里"
"3659","DVP0159142",1,1.29988571428571,1,"文山區","明興里"
"3660","DVP0159247",1,1.56755873015873,1,"大安區","建倫里"
"3661","DVP0159288",1,1.2679402042402,1,"大同區","延平里"
"3662","DVP0159291",1,1.24228831168831,1,"內湖區","湖元里"
"3663","DVP0159339",1,1.05976666666667,1,"大安區","義安里"
"3664","DVP0159344",1,1.08427619047619,1,"萬華區","青山里"
"3665","DVP0159404",1,1.30743333333333,1,"文山區","明義里"
"3666","DVP0159421",1,1.18669047619048,1,"內湖區","湖濱里"
"3667","DVP0159424",1,1.42065445665446,1,"松山區","安平里"
"3668","DVP0159428",1,1.18108571428571,1,"內湖區","秀湖里"
"3669","DVP0159487",1,1.34340393772894,1,"內湖區","安湖里"
"3670","DVP0159520",1,1.29773333333333,1,"內湖區","湖濱里"
"3671","DVP0159550",1,1.70622380952381,1,"內湖區","瑞陽里"
"3672","DVP0159556",1,1.00846666666667,1,"大安區","古莊里"
"3673","DVP0159593",1,1.13639047619048,1,"文山區","樟腳里"
"3674","DVP0159609",1,1.0252,1,"大同區","斯文里"
"3675","DVP0159624",1,1.17399181210946,1,"大安區","建安里"
"3676","DVP0159630",1,1.10981428571429,1,"大同區","南芳里"
"3677","DVP0159655",1,1.004,1,"大安區","龍陣里"
"3678","DVP0159658",1,1.39586666666667,1,"文山區","興旺里"
"3679","DVP0159696",1,1.73970260477989,1,"信義區","三犁里"
"3680","DVP0159703",1,1.06653968253968,1,"中山區","聚盛里"
"3681","DVP0159881",1,1.08964285714286,1,"文山區","萬隆里"
"3682","DVP0159891",1,1.03786666666667,1,"文山區","博嘉里"
"3683","DVP0159910",1,1.05334285714286,1,"信義區","四育里"
"3684","DVP0160008",1,1.21229841269841,1,"信義區","四育里"
"3685","DVP0160009",1,1.32825079365079,1,"中山區","金泰里"
"3686","DVP0160016",1,1.07524761904762,1,"中山區","晴光里"
"3687","DVP0160115",1,1.15470187251689,1,"萬華區","雙園里"
"3688","DVP0160181",1,1.17711428571429,1,"信義區","長春里"
"3689","DVP0160191",1,1.21823523718971,1,"中正區","螢雪里"
"3690","DVP0160253",1,1.65132948717949,1,"文山區","樟樹里"
"3691","DVP0160284",1,1.60822575757576,1,"中山區","行仁里"
"3692","DVP0160311",1,1.17667373737374,1,"北投區","中和里"
"3693","DVP0160436",1,1.00786666666667,1,"萬華區","青山里"
"3694","DVP0160465",1,1.24707094017094,1,"松山區","復源里"
"3695","DVP0160500",1,1.22918809769522,1,"中山區","金泰里"
"3696","DVP0160603",1,1.2809,1,"中山區","朱馥里"
"3697","DVP0160616",1,1.05993333333333,1,"南港區","舊莊里"
"3698","DVP0160643",1,1.68412034632035,1,"中山區","劍潭里"
"3699","DVP0160693",1,1.41128461538462,1,"內湖區","清白里"
"3700","DVP0160786",1,1.2107189033189,1,"北投區","福興里"
"3701","DVP0160804",1,1.25160700854701,1,"大同區","國慶里"
"3702","DVP0160810",1,1.3298210550887,1,"大同區","國慶里"
"3703","DVP0160836",1,1.05420158730159,1,"萬華區","柳鄉里"
"3704","DVP0160839",1,1.22828333333333,1,"信義區","黎安里"
"3705","DVP0160954",1,1.56376666666667,1,"南港區","萬福里"
"3706","DVP0160973",1,1.62865794030531,1,"中正區","龍光里"
"3707","DVP0160986",1,1.24327777777778,1,"松山區","中崙里"
"3708","DVP0160994",1,1.07383333333333,1,"萬華區","孝德里"
"3709","DVP0161009",1,1.2115,1,"大安區","龍圖里"
"3710","DVP0161083",1,1.12982857142857,1,"內湖區","樂康里"
"3711","DVP0161163",1,1.26451183261183,1,"信義區","富台里"
"3712","DVP0161206",1,1.79207485986236,1,"萬華區","仁德里"
"3713","DVP0161236",1,1.05206666666667,1,"文山區","明興里"
"3714","DVP0161276",1,1.42888677322677,1,"萬華區","凌霄里"
"3715","DVP0161279",1,1.44242857142857,1,"士林區","東山里"
"3716","DVP0161296",1,1.30725452168604,1,"大安區","和安里"
"3717","DVP0161311",1,1.09540064380064,1,"大安區","仁愛里"
"3718","DVP0161312",1,1.03690952380952,1,"大同區","永樂里"
"3719","DVP0161400",1,1.20222857142857,1,"信義區","景新里"
"3720","DVP0161438",1,1.24027272727273,1,"大安區","臨江里"
"3721","DVP0161445",1,1.00453333333333,1,"中山區","康樂里"
"3722","DVP0161487",1,1.13017740429505,1,"中山區","圓山里"
"3723","DVP0161626",1,1.35780241545894,1,"中山區","聚盛里"
"3724","DVP0161706",1,1.12833333333333,1,"中山區","康樂里"
"3725","DVP0161729",1,1.30736666666667,1,"北投區","裕民里"
"3726","DVP0161730",1,1.19372857142857,1,"大安區","龍生里"
"3727","DVP0161867",1,1.33231062271062,1,"內湖區","安湖里"
"3728","DVP0161885",1,1.19064890469008,1,"中山區","行仁里"
"3729","DVP0161889",1,1.5242,1,"中山區","行仁里"
"3730","DVP0161893",1,1.27766666666667,1,"內湖區","瑞陽里"
"3731","DVP0161904",1,1.10614285714286,1,"中山區","正義里"
"3732","DVP0161949",1,1.40765459540459,1,"北投區","永欣里"
"3733","DVP0161966",1,1.14473333333333,1,"松山區","東光里"
"3734","DVP0162118",1,1.29175664160401,1,"士林區","明勝里"
"3735","DVP0162215",1,1.3004,1,"萬華區","新和里"
"3736","DVP0162237",1,1.14858095238095,1,"萬華區","和德里"
"3737","DVP0162251",1,1.44228435584024,1,"萬華區","西門里"
"3738","DVP0162279",1,1.61700151515151,1,"文山區","樟樹里"
"3739","DVP0162302",1,1.47763292540793,1,"內湖區","清白里"
"3740","DVP0162316",1,1.31607171606172,1,"內湖區","金瑞里"
"3741","DVP0162319",1,1.28235627705628,1,"北投區","一德里"
"3742","DVP0162482",1,1.08471428571429,1,"大同區","永樂里"
"3743","DVP0162485",1,1.4723,1,"內湖區","清白里"
"3744","DVP0162506",1,1.03993333333333,1,"大安區","誠安里"
"3745","DVP0162507",1,1.19806666666667,1,"士林區","義信里"
"3746","DVP0162512",1,1.76086181041181,1,"大安區","黎元里"
"3747","DVP0162559",1,1.01623333333333,1,"萬華區","華中里"
"3748","DVP0162660",1,1.19064761904762,1,"中山區","永安里"
"3749","DVP0162749",1,1.06314285714286,1,"松山區","安平里"
"3750","DVP0162772",1,1.36874329004329,1,"信義區","景聯里"
"3751","DVP0162973",1,1.6537666569155,1,"北投區","永和里"
"3752","DVP0163069",1,1.15823333333333,1,"松山區","民福里"
"3753","DVP0163070",1,1.01273333333333,1,"大同區","延平里"
"3754","DVP0163180",1,1.12092813852814,1,"南港區","成福里"
"3755","DVP0163181",1,1.23990121381886,1,"松山區","中崙里"
"3756","DVP0163182",1,1.68953516483517,1,"大安區","龍生里"
"3757","DVP0163336",1,1.17323333333333,1,"中山區","康樂里"
"3758","DVP0163350",1,1.58113007162772,1,"文山區","萬美里"
"3759","DVP0163370",1,1.42178188739365,1,"中山區","朱馥里"
"3760","DVP0163588",1,1.04764761904762,1,"中山區","新庄里"
"3761","DVP0163604",1,1.37838916083916,1,"文山區","萬隆里"
"3762","DVP0163774",1,1.12480476190476,1,"大安區","住安里"
"3763","DVP0163782",1,1.1268,1,"文山區","萬芳里"
"3764","DVP0163791",1,1.17330952380952,1,"北投區","榮光里"
"3765","DVP0163818",1,1.53986666666667,1,"士林區","天母里"
"3766","DVP0163837",1,1,1,"文山區","景東里"
"3767","DVP0163919",1,1.10718888888889,1,"內湖區","瑞光里"
"3768","DVP0163932",1,1.0692837535014,1,"萬華區","孝德里"
"3769","DVP0163994",1,1.20562861855971,1,"內湖區","蘆洲里"
"3770","DVP0164113",1,1.2057,1,"大安區","全安里"
"3771","DVP0164143",1,1.07873333333333,1,"內湖區","金湖里"
"3772","DVP0164175",1,1.15403333333333,1,"大同區","蓬萊里"
"3773","DVP0164190",1,1.18754285714286,1,"中山區","正得里"
"3774","DVP0164193",1,1.15460872575137,1,"南港區","重陽里"
"3775","DVP0164400",1,1.03573333333333,1,"內湖區","紫雲里"
"3776","DVP0164477",1,1.08723333333333,1,"文山區","興得里"
"3777","DVP0164493",1,1.29231909720397,1,"士林區","富光里"
"3778","DVP0164518",1,1.1434,1,"萬華區","和平里"
"3779","DVP0164537",1,1.4686,1,"文山區","博嘉里"
"3780","DVP0164542",1,1.29916273448774,1,"北投區","八仙里"
"3781","DVP0164600",1,1.11960952380952,1,"中山區","行仁里"
"3782","DVP0164632",1,1.22056666666667,1,"內湖區","寶湖里"
"3783","DVP0164633",1,1.04843333333333,1,"士林區","臨溪里"
"3784","DVP0164751",1,1.26938484848485,1,"內湖區","樂康里"
"3785","DVP0164771",1,1.2402544011544,1,"文山區","博嘉里"
"3786","DVP0164868",1,1.25757777777778,1,"中正區","愛國里"
"3787","DVP0164871",1,1.6159,1,"南港區","合成里"
"3788","DVP0164874",1,1.40255,1,"文山區","明義里"
"3789","DVP0165035",1,1.40186666666667,1,"萬華區","萬壽里"
"3790","DVP0165055",1,1.43787693744164,1,"萬華區","萬壽里"
"3791","DVP0165134",1,1.0793,1,"南港區","仁福里"
"3792","DVP0165178",1,1.42794747474747,1,"內湖區","西康里"
"3793","DVP0165183",1,1.34761825396825,1,"萬華區","富民里"
"3794","DVP0165265",1,1.50854761904762,1,"信義區","雙和里"
"3795","DVP0165378",1,1.26366666666667,1,"萬華區","壽德里"
"3796","DVP0165379",1,1.01396666666667,1,"北投區","林泉里"
"3797","DVP0165437",1,1.52948073593074,1,"文山區","興業里"
"3798","DVP0165439",1,1.37143942397472,1,"士林區","明勝里"
"3799","DVP0165538",1,1.02520256410256,1,"士林區","福順里"
"3800","DVP0165549",1,1.04506666666667,1,"大同區","延平里"
"3801","DVP0165617",1,1.42151803751804,1,"大同區","玉泉里"
"3802","DVP0165624",1,1.0705,1,"大安區","群賢里"
"3803","DVP0165635",1,1.03044761904762,1,"中山區","中山里"
"3804","DVP0165674",1,1.28891428571429,1,"中山區","朱馥里"
"3805","DVP0165746",1,1.12392222222222,1,"松山區","吉仁里"
"3806","DVP0165751",1,1.28007777777778,1,"大安區","仁慈里"
"3807","DVP0165766",1,1.25898662464986,1,"文山區","萬隆里"
"3808","DVP0165774",1,1.30097350982351,1,"內湖區","大湖里"
"3809","DVP0165780",1,1.1950119047619,1,"文山區","萬隆里"
"3810","DVP0165838",1,1.42014285714286,1,"大安區","光武里"
"3811","DVP0165892",1,1.30686666666667,1,"內湖區","湖元里"
"3812","DVP0165909",1,1.38436666666667,1,"中山區","中庄里"
"3813","DVP0165959",1,1.31837142857143,1,"中山區","中山里"
"3814","DVP0165972",1,1.66198709897344,1,"士林區","社子里"
"3815","DVP0165983",1,1.002,1,"松山區","福成里"
"3816","DVP0166011",1,1.73572359922757,1,"信義區","雅祥里"
"3817","DVP0166071",1,1.19093095238095,1,"信義區","黎平里"
"3818","DVP0166167",1,1.46269061885827,1,"士林區","聖山里"
"3819","DVP0166169",1,1.28355627705628,1,"大安區","民炤里"
"3820","DVP0166246",1,1.01146666666667,1,"中正區","黎明里"
"3821","DVP0166263",1,1.32164761904762,1,"內湖區","葫洲里"
"3822","DVP0166390",1,1.36692052114552,1,"內湖區","安湖里"
"3823","DVP0166426",1,1.20591164807415,1,"信義區","大道里"
"3824","DVP0166439",1,1.6385933989643,1,"松山區","吉仁里"
"3825","DVP0166556",1,1.0797,1,"內湖區","秀湖里"
"3826","DVP0166630",1,1.62713809523809,1,"士林區","天福里"
"3827","DVP0166867",1,1.53276666666667,1,"南港區","百福里"
"3828","DVP0166899",1,1.52714180460063,1,"松山區","莊敬里"
"3829","DVP0166967",1,1.37987619047619,1,"南港區","新光里"
"3830","DVP0166999",1,1.31116666666667,1,"士林區","福林里"
"3831","DVP0167053",1,1.04286666666667,1,"北投區","榮華里"
"3832","DVP0167073",1,1.14566666666667,1,"士林區","蘭興里"
"3833","DVP0167080",1,1.21313333333333,1,"萬華區","和德里"
"3834","DVP0167095",1,1.39923333333333,1,"北投區","吉利里"
"3835","DVP0167105",1,1.0052,1,"大安區","義村里"
"3836","DVP0167126",1,1.32786666666667,1,"信義區","興雅里"
"3837","DVP0167156",1,1.16297142857143,1,"文山區","興業里"
"3838","DVP0167159",1,1.4004193001443,1,"中正區","龍光里"
"3839","DVP0167171",1,1.3798880952381,1,"文山區","政大里"
"3840","DVP0167220",1,1.40516096459097,1,"內湖區","金瑞里"
"3841","DVP0167232",1,1.25327301587302,1,"萬華區","綠堤里"
"3842","DVP0167280",1,1.24822857142857,1,"南港區","中研里"
"3843","DVP0167328",1,1.26065135681312,1,"大安區","德安里"
"3844","DVP0167372",1,1.12243333333333,1,"萬華區","新安里"
"3845","DVP0167383",1,1.13727012967425,1,"文山區","博嘉里"
"3846","DVP0167411",1,1.23301932625072,1,"南港區","仁福里"
"3847","DVP0167448",1,1.16110952380952,1,"文山區","興得里"
"3848","DVP0167531",1,1.1763,1,"信義區","中行里"
"3849","DVP0167581",1,1.38578733798881,1,"北投區","開明里"
"3850","DVP0167585",1,1.0809619047619,1,"松山區","復盛里"
"3851","DVP0167612",1,1.2393619047619,1,"大安區","臨江里"
"3852","DVP0167631",1,1.32081292041292,1,"大安區","黎孝里"
"3853","DVP0167658",1,1.61084437522135,1,"中山區","朱馥里"
"3854","DVP0167752",1,1.22912597402597,1,"中山區","正義里"
"3855","DVP0167779",1,1.0191,1,"士林區","舊佳里"
"3856","DVP0167824",1,1.22251508334661,1,"南港區","西新里"
"3857","DVP0167869",1,1.30281428571429,1,"北投區","溫泉里"
"3858","DVP0167870",1,1.46405714285714,1,"北投區","溫泉里"
"3859","DVP0167894",1,1.15006111111111,1,"南港區","玉成里"
"3860","DVP0167955",1,1.00953333333333,1,"萬華區","華中里"
"3861","DVP0168002",1,1.01138888888889,1,"大同區","延平里"
"3862","DVP0168008",1,1.09447619047619,1,"中山區","劍潭里"
"3863","DVP0168103",1,1.18517367521368,1,"中山區","晴光里"
"3864","DVP0168186",1,1.0625,1,"文山區","興安里"
"3865","DVP0168193",1,1.27105,1,"中正區","龍光里"
"3866","DVP0168392",1,1.23051537176274,1,"大同區","鄰江里"
"3867","DVP0168397",1,1.34454285714286,1,"大同區","鄰江里"
"3868","DVP0168459",1,1.16177821067821,1,"松山區","復盛里"
"3869","DVP0168494",1,1.37991007326007,1,"信義區","中行里"
"3870","DVP0168507",1,1.21476666666667,1,"文山區","萬芳里"
"3871","DVP0168560",1,1.06953333333333,1,"中正區","光復里"
"3872","DVP0168589",1,1.44468095238095,1,"中正區","螢雪里"
"3873","DVP0168610",1,1.41694761904762,1,"萬華區","忠貞里"
"3874","DVP0168699",1,1.26052688259453,1,"松山區","中正里"
"3875","DVP0168732",1,1.04756666666667,1,"文山區","順興里"
"3876","DVP0168761",1,1.2167258963259,1,"信義區","國業里"
"3877","DVP0168781",1,1.26168487754935,1,"文山區","明興里"
"3878","DVP0168814",1,1.02946666666667,1,"萬華區","忠貞里"
"3879","DVP0168871",1,1.35293333333333,1,"大安區","龍圖里"
"3880","DVP0168902",1,1.39123751803752,1,"內湖區","安泰里"
"3881","DVP0169045",1,1.26486666666667,1,"信義區","興隆里"
"3882","DVP0169055",1,1.17127020757021,1,"文山區","興豐里"
"3883","DVP0169056",1,1.01963333333333,1,"大同區","玉泉里"
"3884","DVP0169129",1,1.24657795900178,1,"內湖區","蘆洲里"
"3885","DVP0169143",1,1.5805658008658,1,"中正區","建國里"
"3886","DVP0169182",1,1.43706883116883,1,"松山區","安平里"
"3887","DVP0169206",1,1.12359840551605,1,"文山區","景東里"
"3888","DVP0169288",1,1.47246190476191,1,"信義區","中坡里"
"3889","DVP0169302",1,1.40517890997891,1,"信義區","新仁里"
"3890","DVP0169371",1,1.0436,1,"中山區","正義里"
"3891","DVP0169463",1,1.137,1,"大安區","古莊里"
"3892","DVP0169558",1,1.4612746031746,1,"內湖區","紫雲里"
"3893","DVP0169559",1,1.26585656565657,1,"萬華區","新和里"
"3894","DVP0169576",1,1.63879941431118,1,"文山區","興旺里"
"3895","DVP0169580",1,1.57859523809524,1,"大同區","大有里"
"3896","DVP0169608",1,1.0647,1,"北投區","一德里"
"3897","DVP0169625",1,1.0146,1,"內湖區","港華里"
"3898","DVP0169671",1,1.2162974025974,1,"中山區","中山里"
"3899","DVP0169673",1,1.34366666666667,1,"萬華區","福音里"
"3900","DVP0169698",1,1.11733333333333,1,"士林區","百齡里"
"3901","DVP0169744",1,1.29117339181287,1,"文山區","萬芳里"
"3902","DVP0169877",1,1.11068095238095,1,"中山區","成功里"
"3903","DVP0169881",1,1.48859377289377,1,"文山區","忠順里"
"3904","DVP0169972",1,1.01246666666667,1,"大安區","誠安里"
"3905","DVP0169994",1,1.2839380952381,1,"南港區","中研里"
"3906","DVP0170080",1,1.49942063492063,1,"萬華區","雙園里"
"3907","DVP0170115",1,1.52086230281586,1,"大同區","星明里"
"3908","DVP0170122",1,1.47646328320802,1,"大同區","星明里"
"3909","DVP0170172",1,1.43447142857143,1,"中山區","朱園里"
"3910","DVP0170292",1,1.18092729840679,1,"文山區","興旺里"
"3911","DVP0170295",1,1.29246772861641,1,"文山區","興旺里"
"3912","DVP0170305",1,1.39613074327633,1,"文山區","興得里"
"3913","DVP0170307",1,1.29945238095238,1,"松山區","復勢里"
"3914","DVP0170361",1,1.61245346700084,1,"文山區","興福里"
"3915","DVP0170405",1,1.2992746031746,1,"大同區","至聖里"
"3916","DVP0170437",1,1.12,1,"信義區","正和里"
"3917","DVP0170469",1,1.53312698412698,1,"士林區","社園里"
"3918","DVP0170527",1,1.14249047619048,1,"南港區","三重里"
"3919","DVP0170541",1,1.46486666666667,1,"萬華區","福音里"
"3920","DVP0170565",1,1.0388,1,"大同區","揚雅里"
"3921","DVP0170568",1,1.04936666666667,1,"大同區","揚雅里"
"3922","DVP0170713",1,1.30987591812213,1,"南港區","中研里"
"3923","DVP0170719",1,1.51482857142857,1,"內湖區","樂康里"
"3924","DVP0170727",1,1.37356666666667,1,"內湖區","樂康里"
"3925","DVP0170741",1,1.61414285714286,1,"內湖區","南湖里"
"3926","DVP0170760",1,1.27121428571429,1,"南港區","舊莊里"
"3927","DVP0170872",1,1.21393333333333,1,"北投區","一德里"
"3928","DVP0170874",1,1.44440970695971,1,"大安區","古莊里"
"3929","DVP0170889",1,1.14126666666667,1,"松山區","中正里"
"3930","DVP0170902",1,1.40032878787879,1,"內湖區","清白里"
"3931","DVP0170936",1,1.4016218487395,1,"中正區","螢雪里"
"3932","DVP0170951",1,1.03151428571429,1,"文山區","萬和里"
"3933","DVP0171151",1,1.34898888888889,1,"信義區","雅祥里"
"3934","DVP0171193",1,1.40701873681874,1,"大同區","大有里"
"3935","DVP0171204",1,1.25177162229927,1,"文山區","景東里"
"3936","DVP0171239",1,1.07802380952381,1,"松山區","慈祐里"
"3937","DVP0171248",1,1.01043333333333,1,"松山區","慈祐里"
"3938","DVP0171301",1,1.28116984126984,1,"中山區","聚葉里"
"3939","DVP0171307",1,1.4441873015873,1,"中正區","忠勤里"
"3940","DVP0171308",1,1.5915964519141,1,"北投區","中央里"
"3941","DVP0171317",1,1.25054172771673,1,"中正區","三愛里"
"3942","DVP0171354",1,1.06706666666667,1,"萬華區","綠堤里"
"3943","DVP0171408",1,1.16186666666667,1,"文山區","萬芳里"
"3944","DVP0171470",1,1.01226666666667,1,"中正區","螢圃里"
"3945","DVP0171539",1,1.18976666666667,1,"南港區","合成里"
"3946","DVP0171552",1,1.32096428571429,1,"中正區","文祥里"
"3947","DVP0171617",1,1.4737872815523,1,"內湖區","麗山里"
"3948","DVP0171785",1,1.63114052948685,1,"信義區","黎平里"
"3949","DVP0171940",1,1.22932987012987,1,"松山區","吉仁里"
"3950","DVP0171955",1,1.53889047619048,1,"士林區","天和里"
"3951","DVP0172001",1,1.119,1,"南港區","新富里"
"3952","DVP0172044",1,1.006,1,"文山區","興福里"
"3953","DVP0172051",1,1.21346666666667,1,"萬華區","華江里"
"3954","DVP0172095",1,1.10799523809524,1,"文山區","木柵里"
"3955","DVP0172149",1,1.03383333333333,1,"士林區","天玉里"
"3956","DVP0172153",1,1.07006666666667,1,"內湖區","西康里"
"3957","DVP0172162",1,1.23983373261585,1,"大安區","通安里"
"3958","DVP0172271",1,1.21745396825397,1,"信義區","景新里"
"3959","DVP0172301",1,1.4177,1,"北投區","溫泉里"
"3960","DVP0172379",1,1.25439047619048,1,"大安區","光武里"
"3961","DVP0172421",1,1.5045,1,"內湖區","清白里"
"3962","DVP0172433",1,1.04746666666667,1,"萬華區","新安里"
"3963","DVP0172467",1,1.37619206349206,1,"松山區","鵬程里"
"3964","DVP0172540",1,1.25290845690257,1,"南港區","舊莊里"
"3965","DVP0172552",1,1.14517777777778,1,"大同區","建泰里"
"3966","DVP0172631",1,1.08388095238095,1,"大同區","老師里"
"3967","DVP0172634",1,1.04788095238095,1,"松山區","東光里"
"3968","DVP0172643",1,1.17173192918193,1,"內湖區","安湖里"
"3969","DVP0172706",1,1.24103333333333,1,"萬華區","忠貞里"
"3970","DVP0172825",1,1.38730305430723,1,"中山區","康樂里"
"3971","DVP0172876",1,1.00513333333333,1,"松山區","民有里"
"3972","DVP0172885",1,1.33585,1,"士林區","前港里"
"3973","DVP0172956",1,1.5689931653314,1,"信義區","三張里"
"3974","DVP0172975",1,1.05447142857143,1,"內湖區","葫洲里"
"3975","DVP0172984",1,1.4189,1,"北投區","八仙里"
"3976","DVP0172991",1,1.40375576686815,1,"北投區","永明里"
"3977","DVP0172992",1,1.25943847117795,1,"中山區","恆安里"
"3978","DVP0173001",1,1.58242857142857,1,"信義區","黎安里"
"3979","DVP0173095",1,1.32427272727273,1,"文山區","順興里"
"3980","DVP0173181",1,1.3291577966478,1,"信義區","景勤里"
"3981","DVP0173183",1,1.17688823529412,1,"大安區","義安里"
"3982","DVP0173187",1,1.02424285714286,1,"大同區","斯文里"
"3983","DVP0173210",1,1.13116901986902,1,"松山區","吉祥里"
"3984","DVP0173264",1,1.23587106227106,1,"北投區","中心里"
"3985","DVP0173269",1,1.4539,1,"大同區","朝陽里"
"3986","DVP0173287",1,1.11630119047619,1,"萬華區","錦德里"
"3987","DVP0173312",1,1.09253333333333,1,"信義區","永春里"
"3988","DVP0173332",1,1.24618095238095,1,"中山區","集英里"
"3989","DVP0173447",1,1.58161893629247,1,"中正區","文北里"
"3990","DVP0173454",1,1.52247218614719,1,"萬華區","和平里"
"3991","DVP0173498",1,1.39212121212121,1,"中山區","恆安里"
"3992","DVP0173576",1,1.29548095238095,1,"信義區","永春里"
"3993","DVP0173607",1,1.18380322344322,1,"內湖區","西湖里"
"3994","DVP0173677",1,1.47546538461538,1,"中正區","文祥里"
"3995","DVP0173747",1,1.20657066529102,1,"士林區","前港里"
"3996","DVP0173767",1,1.28104248366013,1,"萬華區","華中里"
"3997","DVP0173786",1,1.05793333333333,1,"大安區","敦煌里"
"3998","DVP0173873",1,1.3531482680718,1,"中山區","大直里"
"3999","DVP0173884",1,1.36564285714286,1,"大同區","隆和里"
"4000","DVP0173898",1,1.40766666666667,1,"士林區","天山里"
"4001","DVP0173907",1,1.63091385836386,1,"士林區","天山里"
"4002","DVP0173922",1,1.42539177489177,1,"中山區","圓山里"
"4003","DVP0174061",1,1.18443333333333,1,"中正區","林興里"
"4004","DVP0174106",1,1.06593333333333,1,"大同區","朝陽里"
"4005","DVP0174367",1,1.28837600732601,1,"大安區","住安里"
"4006","DVP0174414",1,1.03123333333333,1,"士林區","葫蘆里"
"4007","DVP0174453",1,1.03206666666667,1,"中山區","永安里"
"4008","DVP0174477",1,1.16907142857143,1,"文山區","萬和里"
"4009","DVP0174479",1,1.50225462152227,1,"內湖區","港墘里"
"4010","DVP0174525",1,1.10033333333333,1,"大安區","建安里"
"4011","DVP0174538",1,1.36350952380952,1,"中正區","文盛里"
"4012","DVP0174557",1,1.09620714285714,1,"大安區","新龍里"
"4013","DVP0174562",1,1.49777643467644,1,"南港區","鴻福里"
"4014","DVP0174588",1,1.18841428571429,1,"士林區","天祿里"
"4015","DVP0174628",1,1.40661111111111,1,"中山區","正得里"
"4016","DVP0174697",1,1.22416666666667,1,"中山區","朱崙里"
"4017","DVP0174708",1,1.1642,1,"萬華區","和德里"
"4018","DVP0174731",1,1.45306896653398,1,"萬華區","日善里"
"4019","DVP0174752",1,1.48709071222895,1,"萬華區","新忠里"
"4020","DVP0174775",1,1.4775,1,"中山區","大直里"
"4021","DVP0174790",1,1.1683,1,"北投區","大同里"
"4022","DVP0174925",1,1.25670098039216,1,"中正區","光復里"
"4023","DVP0174961",1,1.68730952380952,1,"南港區","合成里"
"4024","DVP0174962",1,1.34551532595745,1,"士林區","仁勇里"
"4025","DVP0174967",1,1.14251477965352,1,"中山區","新喜里"
"4026","DVP0175030",1,1.21352380952381,1,"萬華區","榮德里"
"4027","DVP0175116",1,1.22411111111111,1,"中山區","圓山里"
"4028","DVP0175165",1,1.48898484848485,1,"大安區","龍淵里"
"4029","DVP0175185",1,1.00266666666667,1,"萬華區","萬壽里"
"4030","DVP0175187",1,1.01233333333333,1,"內湖區","葫洲里"
"4031","DVP0175210",1,1.10316666666667,1,"松山區","吉祥里"
"4032","DVP0175274",1,1.01456666666667,1,"文山區","萬盛里"
"4033","DVP0175298",1,1.48227857142857,1,"大安區","光信里"
"4034","DVP0175322",1,1.40754981978805,1,"文山區","樟樹里"
"4035","DVP0175523",1,1.14196666666667,1,"中山區","中山里"
"4036","DVP0175525",1,1.03473333333333,1,"信義區","長春里"
"4037","DVP0175587",1,1.31197340869914,1,"大安區","龍生里"
"4038","DVP0175597",1,1.02729523809524,1,"士林區","天母里"
"4039","DVP0175613",1,1.16783333333333,1,"士林區","天母里"
"4040","DVP0175632",1,1.0674,1,"內湖區","行善里"
"4041","DVP0175634",1,1.68683333333333,1,"大安區","群英里"
"4042","DVP0175659",1,1.13833333333333,1,"文山區","樟樹里"
"4043","DVP0175739",1,1.25992803634274,1,"南港區","東新里"
"4044","DVP0175749",1,1.19813333333333,1,"南港區","新富里"
"4045","DVP0175835",1,1.22989206349206,1,"大安區","龍圖里"
"4046","DVP0175836",1,1.30422857142857,1,"文山區","樟樹里"
"4047","DVP0175885",1,1.21476923076923,1,"大同區","朝陽里"
"4048","DVP0175897",1,1.124831002331,1,"文山區","景慶里"
"4049","DVP0175905",1,1.61521901223991,1,"大安區","民輝里"
"4050","DVP0175910",1,1.1064880952381,1,"北投區","中心里"
"4051","DVP0175915",1,1.2784623015873,1,"萬華區","富民里"
"4052","DVP0175918",1,1.50961887104124,1,"中正區","螢雪里"
"4053","DVP0175960",1,1.45051976911977,1,"信義區","大仁里"
"4054","DVP0176044",1,1.37546666666667,1,"文山區","博嘉里"
"4055","DVP0176104",1,1.14263333333333,1,"北投區","桃源里"
"4056","DVP0176162",1,1.06513333333333,1,"信義區","松友里"
"4057","DVP0176277",1,1.17887142857143,1,"南港區","舊莊里"
"4058","DVP0176364",1,1.39400151515152,1,"士林區","天祿里"
"4059","DVP0176401",1,1.4195,1,"大安區","全安里"
"4060","DVP0176420",1,1.41786689380786,1,"大安區","誠安里"
"4061","DVP0176467",1,1.004,1,"士林區","明勝里"
"4062","DVP0176515",1,1.27514444444444,1,"大安區","民輝里"
"4063","DVP0176542",1,1.27537289377289,1,"大安區","民輝里"
"4064","DVP0176637",1,1.15746190476191,1,"中山區","興亞里"
